education_years,age_mid,race_black,race_white,race_hispanic,gender_male,gross_income,marital_status,state,tax,expenditure,disposable_income
17,73,0,1,0,1,130567.87,single,Wisconsin,36718.31,34382,59467.56
17,73,0,1,0,1,130567.87,single,Wyoming,30913.34,34382,65272.53
17,73,0,1,0,1,130567.87,married,Alabama,28418.77,34382,67767.1
17,73,0,1,0,1,130567.87,married,Alaska,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,Arizona,24909.57,34382,71276.3
17,73,0,1,0,1,130567.87,married,Arkansas,27214.04,34382,68971.83
17,73,0,1,0,1,130567.87,married,California,26874.88,34382,69310.99
17,73,0,1,0,1,130567.87,married,Colorado,26820.36,34382,69365.51
17,73,0,1,0,1,130567.87,married,Connecticut,28076.61,34382,68109.26
17,73,0,1,0,1,130567.87,married,Delaware,29567.35,34382,66618.52
17,73,0,1,0,1,130567.87,married,Florida,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,Georgia,28139.38,34382,68046.49
17,73,0,1,0,1,130567.87,married,Hawaii,29432.13,34382,66753.74
17,73,0,1,0,1,130567.87,married,Idaho,28122.71,34382,68063.16
17,73,0,1,0,1,130567.87,married,Illinois,28858.48,34382,67327.39
17,73,0,1,0,1,130567.87,married,Indiana,26312.41,34382,69873.46
17,73,0,1,0,1,130567.87,married,Iowa,27356.95,34382,68828.92
17,73,0,1,0,1,130567.87,married,Kansas,29046.47,34382,67139.4
17,73,0,1,0,1,130567.87,married,Kentucky,27356.49,34382,68829.38
17,73,0,1,0,1,130567.87,married,Louisiana,25562.41,34382,70623.46
17,73,0,1,0,1,130567.87,married,Maine,28674.5,34382,67511.37
17,73,0,1,0,1,130567.87,married,Maryland,28285.97,34382,67899.9
17,73,0,1,0,1,130567.87,married,Massachusetts,28923.77,34382,67262.1
17,73,0,1,0,1,130567.87,married,Michigan,27944.51,34382,68241.36
17,73,0,1,0,1,130567.87,married,Minnesota,28550.3,34382,67635.57
17,73,0,1,0,1,130567.87,married,Mississippi,27497.96,34382,68687.91
17,73,0,1,0,1,130567.87,married,Missouri,26946.12,34382,69239.75
17,73,0,1,0,1,130567.87,married,Montana,27822.48,34382,68363.39
17,73,0,1,0,1,130567.87,married,Nebraska,27334.65,34382,68851.22
17,73,0,1,0,1,130567.87,married,Nevada,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,New Hampshire,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,New Jersey,27674.05,34382,68511.82
17,73,0,1,0,1,130567.87,married,New Mexico,26512.2,34382,69673.67
17,73,0,1,0,1,130567.87,married,New York,28361.36,34382,67824.51
17,73,0,1,0,1,130567.87,married,North Carolina,26860.76,34382,69325.11
17,73,0,1,0,1,130567.87,married,North Dakota,22777.43,34382,73408.44
17,73,0,1,0,1,130567.87,married,Ohio,25498.87,34382,70687.0
17,73,0,1,0,1,130567.87,married,Oklahoma,27617.1,34382,68568.77
17,73,0,1,0,1,130567.87,married,Oregon,32712.06,34382,63473.81
17,73,0,1,0,1,130567.87,married,Pennsylvania,26403.81,34382,69782.06
17,73,0,1,0,1,130567.87,married,Rhode Island,26762.85,34382,69423.02
17,73,0,1,0,1,130567.87,married,South Carolina,27953.22,34382,68232.65
17,73,0,1,0,1,130567.87,married,South Dakota,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,Tennessee,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,Texas,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,Utah,28336.21,34382,67849.66
17,73,0,1,0,1,130567.87,married,Vermont,27434.38,34382,68751.49
17,73,0,1,0,1,130567.87,married,Virginia,28668.03,34382,67517.84
17,73,0,1,0,1,130567.87,married,Washington,22395.37,34382,73790.5
17,73,0,1,0,1,130567.87,married,West Virginia,27850.24,34382,68335.63
17,73,0,1,0,1,130567.87,married,Wisconsin,27456.07,34382,68729.8
17,73,0,1,0,1,130567.87,married,Wyoming,22395.37,34382,73790.5
22,21,0,1,0,1,152658.9,single,Alabama,45546.92,30373,76738.98
22,21,0,1,0,1,152658.9,single,Alaska,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,Arizona,41545.44,30373,80740.46
22,21,0,1,0,1,152658.9,single,Arkansas,43878.18,30373,78407.72
22,21,0,1,0,1,152658.9,single,California,48328.39,30373,73957.51
22,21,0,1,0,1,152658.9,single,Colorado,44160.96,30373,78124.94
22,21,0,1,0,1,152658.9,single,Connecticut,46013.51,30373,76272.39
22,21,0,1,0,1,152658.9,single,Delaware,46948.46,30373,75337.44
22,21,0,1,0,1,152658.9,single,Florida,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,Georgia,45685.49,30373,76600.41
22,21,0,1,0,1,152658.9,single,Hawaii,48332.63,30373,73953.27
22,21,0,1,0,1,152658.9,single,Idaho,45943.65,30373,76342.25
22,21,0,1,0,1,152658.9,single,Illinois,45660.59,30373,76625.31
22,21,0,1,0,1,152658.9,single,Indiana,42683.74,30373,79602.16
22,21,0,1,0,1,152658.9,single,Iowa,43905.01,30373,78380.89
22,21,0,1,0,1,152658.9,single,Kansas,46333.78,30373,75952.12
22,21,0,1,0,1,152658.9,single,Kentucky,44079.53,30373,78206.37
22,21,0,1,0,1,152658.9,single,Louisiana,42308.74,30373,79977.16
22,21,0,1,0,1,152658.9,single,Maine,47438.18,30373,74847.72
22,21,0,1,0,1,152658.9,single,Maryland,45361.81,30373,76924.09
22,21,0,1,0,1,152658.9,single,Massachusetts,45736.92,30373,76548.98
22,21,0,1,0,1,152658.9,single,Michigan,44591.98,30373,77693.92
22,21,0,1,0,1,152658.9,single,Minnesota,47318.46,30373,74967.44
22,21,0,1,0,1,152658.9,single,Mississippi,44279.76,30373,78006.14
22,21,0,1,0,1,152658.9,single,Missouri,44398.0,30373,77887.9
22,21,0,1,0,1,152658.9,single,Montana,45972.65,30373,76313.25
22,21,0,1,0,1,152658.9,single,Nebraska,45117.07,30373,77168.83
22,21,0,1,0,1,152658.9,single,Nevada,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,New Hampshire,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,New Jersey,45702.09,30373,76583.81
22,21,0,1,0,1,152658.9,single,New Mexico,44307.26,30373,77978.64
22,21,0,1,0,1,152658.9,single,New York,46215.26,30373,76070.64
22,21,0,1,0,1,152658.9,single,North Carolina,44050.1,30373,78235.8
22,21,0,1,0,1,152658.9,single,North Dakota,39843.06,30373,82442.84
22,21,0,1,0,1,152658.9,single,Ohio,41980.66,30373,80305.24
22,21,0,1,0,1,152658.9,single,Oklahoma,44865.14,30373,77420.76
22,21,0,1,0,1,152658.9,single,Oregon,51193.5,30373,71092.4
22,21,0,1,0,1,152658.9,single,Pennsylvania,42790.6,30373,79495.3
22,21,0,1,0,1,152658.9,single,Rhode Island,44038.52,30373,78247.38
22,21,0,1,0,1,152658.9,single,South Carolina,45961.46,30373,76324.44
22,21,0,1,0,1,152658.9,single,South Dakota,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,Tennessee,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,Texas,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,Utah,45049.95,30373,77235.95
22,21,0,1,0,1,152658.9,single,Vermont,46426.9,30373,75859.0
22,21,0,1,0,1,152658.9,single,Virginia,46135.61,30373,76150.29
22,21,0,1,0,1,152658.9,single,Washington,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,single,West Virginia,44623.63,30373,77662.27
22,21,0,1,0,1,152658.9,single,Wisconsin,45079.76,30373,77206.14
22,21,0,1,0,1,152658.9,single,Wyoming,38103.97,30373,84181.93
22,21,0,1,0,1,152658.9,married,Alabama,36073.31,30373,86212.59
22,21,0,1,0,1,152658.9,married,Alaska,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,Arizona,32011.84,30373,90274.06
22,21,0,1,0,1,152658.9,married,Arkansas,34625.58,30373,87660.32
22,21,0,1,0,1,152658.9,married,California,35192.16,30373,87093.74
22,21,0,1,0,1,152658.9,married,Colorado,34342.36,30373,87943.54
22,21,0,1,0,1,152658.9,married,Connecticut,35841.6,30373,86444.3
22,21,0,1,0,1,152658.9,married,Delaware,37575.35,30373,84710.55
22,21,0,1,0,1,152658.9,married,Florida,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,Georgia,35880.08,30373,86405.82
22,21,0,1,0,1,152658.9,married,Hawaii,37661.04,30373,84624.86
22,21,0,1,0,1,152658.9,married,Idaho,35930.79,30373,86355.11
22,21,0,1,0,1,152658.9,married,Illinois,36501.98,30373,85783.92
22,21,0,1,0,1,152658.9,married,Indiana,33525.13,30373,88760.77
22,21,0,1,0,1,152658.9,married,Iowa,34746.4,30373,87539.5
22,21,0,1,0,1,152658.9,married,Kansas,36829.14,30373,85456.76
22,21,0,1,0,1,152658.9,married,Kentucky,34790.12,30373,87495.78
22,21,0,1,0,1,152658.9,married,Louisiana,32775.13,30373,89510.77
22,21,0,1,0,1,152658.9,married,Maine,36715.64,30373,85570.26
22,21,0,1,0,1,152658.9,married,Maryland,35885.29,30373,86400.61
22,21,0,1,0,1,152658.9,married,Massachusetts,36578.31,30373,85707.59
22,21,0,1,0,1,152658.9,married,Michigan,35433.37,30373,86852.53
22,21,0,1,0,1,152658.9,married,Minnesota,36602.48,30373,85683.42
22,21,0,1,0,1,152658.9,married,Mississippi,35019.96,30373,87265.94
22,21,0,1,0,1,152658.9,married,Missouri,34534.39,30373,87751.51
22,21,0,1,0,1,152658.9,married,Montana,35675.84,30373,86610.06
22,21,0,1,0,1,152658.9,married,Nebraska,35033.37,30373,87252.53
22,21,0,1,0,1,152658.9,married,Nevada,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,New Hampshire,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,New Jersey,35700.37,30373,86585.53
22,21,0,1,0,1,152658.9,married,New Mexico,34144.65,30373,88141.25
22,21,0,1,0,1,152658.9,married,New York,36126.35,30373,86159.55
22,21,0,1,0,1,152658.9,married,North Carolina,34349.62,30373,87936.28
22,21,0,1,0,1,152658.9,married,North Dakota,29758.2,30373,92527.7
22,21,0,1,0,1,152658.9,married,Ohio,32822.05,30373,89463.85
22,21,0,1,0,1,152658.9,married,Oklahoma,35216.41,30373,87069.49
22,21,0,1,0,1,152658.9,married,Oregon,41195.02,30373,81090.88
22,21,0,1,0,1,152658.9,married,Pennsylvania,33631.99,30373,88653.91
22,21,0,1,0,1,152658.9,married,Rhode Island,34362.16,30373,87923.74
22,21,0,1,0,1,152658.9,married,South Carolina,35872.86,30373,86413.04
22,21,0,1,0,1,152658.9,married,South Dakota,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,Tennessee,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,Texas,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,Utah,35891.34,30373,86394.56
22,21,0,1,0,1,152658.9,married,Vermont,35442.38,30373,86843.52
22,21,0,1,0,1,152658.9,married,Virginia,36488.25,30373,85797.65
22,21,0,1,0,1,152658.9,married,Washington,28945.36,30373,93340.54
22,21,0,1,0,1,152658.9,married,West Virginia,35465.02,30373,86820.88
22,21,0,1,0,1,152658.9,married,Wisconsin,35176.89,30373,87109.01
22,21,0,1,0,1,152658.9,married,Wyoming,28945.36,30373,93340.54
22,30,0,1,0,1,157626.01,single,Alabama,47412.07,48087,62126.94
22,30,0,1,0,1,157626.01,single,Alaska,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,Arizona,43286.42,48087,66252.59
22,30,0,1,0,1,157626.01,single,Arkansas,45688.69,48087,63850.32
22,30,0,1,0,1,157626.01,single,California,50407.13,48087,59131.88
22,30,0,1,0,1,157626.01,single,Colorado,45996.31,48087,63542.7
22,30,0,1,0,1,157626.01,single,Connecticut,47928.33,48087,61610.68
22,30,0,1,0,1,157626.01,single,Delaware,48893.08,48087,60645.93
22,30,0,1,0,1,157626.01,single,Florida,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,Georgia,47570.01,48087,61969.0
22,30,0,1,0,1,157626.01,single,Hawaii,50341.82,48087,59197.19
22,30,0,1,0,1,157626.01,single,Idaho,47843.32,48087,61695.69
22,30,0,1,0,1,157626.01,single,Illinois,47523.25,48087,62015.76
22,30,0,1,0,1,157626.01,single,Indiana,44449.55,48087,65089.46
22,30,0,1,0,1,157626.01,single,Iowa,45710.55,48087,63828.46
22,30,0,1,0,1,157626.01,single,Kansas,48227.74,48087,61311.27
22,30,0,1,0,1,157626.01,single,Kentucky,45895.01,48087,63644.0
22,30,0,1,0,1,157626.01,single,Louisiana,44074.55,48087,65464.46
22,30,0,1,0,1,157626.01,single,Maine,49410.13,48087,60128.88
22,30,0,1,0,1,157626.01,single,Maryland,47251.7,48087,62287.31
22,30,0,1,0,1,157626.01,single,Massachusetts,47602.07,48087,61936.94
22,30,0,1,0,1,157626.01,single,Michigan,46419.87,48087,63119.14
22,30,0,1,0,1,157626.01,single,Minnesota,49325.17,48087,60213.84
22,30,0,1,0,1,157626.01,single,Mississippi,46115.11,48087,63423.9
22,30,0,1,0,1,157626.01,single,Missouri,46248.25,48087,63290.76
22,30,0,1,0,1,157626.01,single,Montana,47882.5,48087,61656.51
22,30,0,1,0,1,157626.01,single,Nebraska,46992.15,48087,62546.86
22,30,0,1,0,1,157626.01,single,Nevada,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,New Hampshire,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,New Jersey,47635.29,48087,61903.72
22,30,0,1,0,1,157626.01,single,New Mexico,46167.44,48087,63371.57
22,30,0,1,0,1,157626.01,single,New York,48130.08,48087,61408.93
22,30,0,1,0,1,157626.01,single,North Carolina,45878.0,48087,63661.01
22,30,0,1,0,1,157626.01,single,North Dakota,41556.71,48087,67982.3
22,30,0,1,0,1,157626.01,single,Ohio,43771.3,48087,65767.71
22,30,0,1,0,1,157626.01,single,Oklahoma,46717.88,48087,62821.13
22,30,0,1,0,1,157626.01,single,Oregon,53302.04,48087,56236.97
22,30,0,1,0,1,157626.01,single,Pennsylvania,44559.88,48087,64979.13
22,30,0,1,0,1,157626.01,single,Rhode Island,45891.25,48087,63647.76
22,30,0,1,0,1,157626.01,single,South Carolina,47886.22,48087,61652.79
22,30,0,1,0,1,157626.01,single,South Dakota,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,Tennessee,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,Texas,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,Utah,46892.75,48087,62646.26
22,30,0,1,0,1,157626.01,single,Vermont,48421.19,48087,61117.82
22,30,0,1,0,1,157626.01,single,Virginia,48038.01,48087,61501.0
22,30,0,1,0,1,157626.01,single,Washington,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,single,West Virginia,46479.84,48087,63059.17
22,30,0,1,0,1,157626.01,single,Wisconsin,46959.81,48087,62579.2
22,30,0,1,0,1,157626.01,single,Wyoming,39720.77,48087,69818.24
22,30,0,1,0,1,157626.01,married,Alabama,37794.41,48087,71744.6
22,30,0,1,0,1,157626.01,married,Alaska,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,Arizona,33608.76,48087,75930.25
22,30,0,1,0,1,157626.01,married,Arkansas,36292.05,48087,73246.96
22,30,0,1,0,1,157626.01,married,California,37124.85,48087,72414.16
22,30,0,1,0,1,157626.01,married,Colorado,36033.66,48087,73505.35
22,30,0,1,0,1,157626.01,married,Connecticut,37587.54,48087,71951.47
22,30,0,1,0,1,157626.01,married,Delaware,39375.93,48087,70163.08
22,30,0,1,0,1,157626.01,married,Florida,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,Georgia,37620.55,48087,71918.46
22,30,0,1,0,1,157626.01,married,Hawaii,39511.29,48087,70027.72
22,30,0,1,0,1,157626.01,married,Idaho,37686.41,48087,71852.6
22,30,0,1,0,1,157626.01,married,Illinois,38220.6,48087,71318.41
22,30,0,1,0,1,157626.01,married,Indiana,35146.89,48087,74392.12
22,30,0,1,0,1,157626.01,married,Iowa,36407.9,48087,73131.11
22,30,0,1,0,1,157626.01,married,Kansas,38579.05,48087,70959.96
22,30,0,1,0,1,157626.01,married,Kentucky,36461.55,48087,73077.46
22,30,0,1,0,1,157626.01,married,Louisiana,34396.89,48087,75142.12
22,30,0,1,0,1,157626.01,married,Maine,38526.57,48087,71012.44
22,30,0,1,0,1,157626.01,married,Maryland,37599.41,48087,71939.6
22,30,0,1,0,1,157626.01,married,Massachusetts,38299.41,48087,71239.6
22,30,0,1,0,1,157626.01,married,Michigan,37117.22,48087,72421.79
22,30,0,1,0,1,157626.01,married,Minnesota,38412.99,48087,71126.02
22,30,0,1,0,1,157626.01,married,Mississippi,36711.26,48087,72827.75
22,30,0,1,0,1,157626.01,married,Missouri,36240.59,48087,73298.42
22,30,0,1,0,1,157626.01,married,Montana,37441.65,48087,72097.36
22,30,0,1,0,1,157626.01,married,Nebraska,36764.41,48087,72774.6
22,30,0,1,0,1,157626.01,married,Nevada,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,New Hampshire,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,New Jersey,37618.67,48087,71920.34
22,30,0,1,0,1,157626.01,married,New Mexico,35860.79,48087,73678.22
22,30,0,1,0,1,157626.01,married,New York,37872.29,48087,71666.72
22,30,0,1,0,1,157626.01,married,North Carolina,36033.47,48087,73505.54
22,30,0,1,0,1,157626.01,married,North Dakota,31327.81,48087,78211.2
22,30,0,1,0,1,157626.01,married,Ohio,34468.65,48087,75070.36
22,30,0,1,0,1,157626.01,married,Oklahoma,36925.1,48087,72613.91
22,30,0,1,0,1,157626.01,married,Oregon,43102.39,48087,66436.62
22,30,0,1,0,1,157626.01,married,Pennsylvania,35257.23,48087,74281.78
22,30,0,1,0,1,157626.01,married,Rhode Island,36070.85,48087,73468.16
22,30,0,1,0,1,157626.01,married,South Carolina,37653.56,48087,71885.45
22,30,0,1,0,1,157626.01,married,South Dakota,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,Tennessee,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,Texas,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,Utah,37590.1,48087,71948.91
22,30,0,1,0,1,157626.01,married,Vermont,37242.95,48087,72296.06
22,30,0,1,0,1,157626.01,married,Virginia,38246.61,48087,71292.4
22,30,0,1,0,1,157626.01,married,Washington,30418.11,48087,79120.9
22,30,0,1,0,1,157626.01,married,West Virginia,37177.19,48087,72361.82
22,30,0,1,0,1,157626.01,married,Wisconsin,36912.89,48087,72626.12
22,30,0,1,0,1,157626.01,married,Wyoming,30418.11,48087,79120.9
22,40,0,1,0,1,163145.04,single,Alabama,49484.46,58784,54876.58
22,40,0,1,0,1,163145.04,single,Alaska,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,Arizona,45220.84,58784,59140.2
22,40,0,1,0,1,163145.04,single,Arkansas,47700.38,58784,56660.66
22,40,0,1,0,1,163145.04,single,California,52716.84,58784,51644.2
22,40,0,1,0,1,163145.04,single,Colorado,48035.59,58784,56325.45
22,40,0,1,0,1,163145.04,single,Connecticut,50055.91,58784,54305.13
22,40,0,1,0,1,163145.04,single,Delaware,51053.78,58784,53307.26
22,40,0,1,0,1,163145.04,single,Florida,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,Georgia,49663.93,58784,54697.11
22,40,0,1,0,1,163145.04,single,Hawaii,52574.27,58784,51786.77
22,40,0,1,0,1,163145.04,single,Idaho,49954.07,58784,54406.97
22,40,0,1,0,1,163145.04,single,Illinois,49592.89,58784,54768.15
22,40,0,1,0,1,163145.04,single,Indiana,46411.56,58784,57949.48
22,40,0,1,0,1,163145.04,single,Iowa,47716.72,58784,56644.32
22,40,0,1,0,1,163145.04,single,Kansas,50332.14,58784,54028.9
22,40,0,1,0,1,163145.04,single,Kentucky,47912.21,58784,56448.83
22,40,0,1,0,1,163145.04,single,Louisiana,46036.56,58784,58324.48
22,40,0,1,0,1,163145.04,single,Maine,51601.18,58784,52759.86
22,40,0,1,0,1,163145.04,single,Maryland,49351.69,58784,55009.35
22,40,0,1,0,1,163145.04,single,Massachusetts,49674.46,58784,54686.58
22,40,0,1,0,1,163145.04,single,Michigan,48450.87,58784,55910.17
22,40,0,1,0,1,163145.04,single,Minnesota,51554.86,58784,52806.18
22,40,0,1,0,1,163145.04,single,Mississippi,48154.39,58784,56206.65
22,40,0,1,0,1,163145.04,single,Missouri,48304.09,58784,56056.95
22,40,0,1,0,1,163145.04,single,Montana,50004.57,58784,54356.47
22,40,0,1,0,1,163145.04,single,Nebraska,49075.58,58784,55285.46
22,40,0,1,0,1,163145.04,single,Nevada,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,New Hampshire,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,New Jersey,49783.3,58784,54577.74
22,40,0,1,0,1,163145.04,single,New Mexico,48234.32,58784,56126.72
22,40,0,1,0,1,163145.04,single,New York,50257.66,58784,54103.38
22,40,0,1,0,1,163145.04,single,North Carolina,47909.0,58784,56452.04
22,40,0,1,0,1,163145.04,single,North Dakota,43460.78,58784,60900.26
22,40,0,1,0,1,163145.04,single,Ohio,45760.91,58784,58600.13
22,40,0,1,0,1,163145.04,single,Oklahoma,48776.47,58784,55584.57
22,40,0,1,0,1,163145.04,single,Oregon,55644.87,58784,48716.17
22,40,0,1,0,1,163145.04,single,Pennsylvania,46525.76,58784,57835.28
22,40,0,1,0,1,163145.04,single,Rhode Island,47949.85,58784,56411.19
22,40,0,1,0,1,163145.04,single,South Carolina,50024.84,58784,54336.2
22,40,0,1,0,1,163145.04,single,South Dakota,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,Tennessee,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,Texas,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,Utah,48940.31,58784,55420.73
22,40,0,1,0,1,163145.04,single,Vermont,50637.08,58784,53723.96
22,40,0,1,0,1,163145.04,single,Virginia,50151.8,58784,54209.24
22,40,0,1,0,1,163145.04,single,Washington,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,single,West Virginia,48542.3,58784,55818.74
22,40,0,1,0,1,163145.04,single,Wisconsin,49048.77,58784,55312.27
22,40,0,1,0,1,163145.04,single,Wyoming,41517.21,58784,62843.83
22,40,0,1,0,1,163145.04,married,Alabama,39706.76,58784,64654.28
22,40,0,1,0,1,163145.04,married,Alaska,32054.5,58784,72306.54
22,40,0,1,0,1,163145.04,married,Arizona,35383.13,58784,68977.91
22,40,0,1,0,1,163145.04,married,Arkansas,38143.68,58784,66217.36
22,40,0,1,0,1,163145.04,married,California,39274.52,58784,65086.52
22,40,0,1,0,1,163145.04,married,Colorado,37912.89,58784,66448.15
22,40,0,1,0,1,163145.04,married,Connecticut,39527.48,58784,64833.56
22,40,0,1,0,1,163145.04,married,Delaware,41376.58,58784,62984.46
22,40,0,1,0,1,163145.04,married,Florida,32054.5,58784,72306.54
22,40,0,1,0,1,163145.04,married,Georgia,39554.42,58784,64806.62
22,40,0,1,0,1,163145.04,married,Hawaii,41567.13,58784,62793.91
22,40,0,1,0,1,163145.04,married,Idaho,39637.11,58784,64723.93
22,40,0,1,0,1,163145.04,married,Illinois,40130.18,58784,64230.86
22,40,0,1,0,1,163145.04,married,Indiana,36948.86,58784,67412.18
22,40,0,1,0,1,163145.04,married,Iowa,38254.02,58784,66107.02
22,40,0,1,0,1,163145.04,married,Kansas,40523.41,58784,63837.63
22,40,0,1,0,1,163145.04,married,Kentucky,38318.71,58784,66042.33
22,40,0,1,0,1,163145.04,married,Louisiana,36198.86,58784,68162.18
22,40,0,1,0,1,163145.04,married,Maine,40557.57,58784,63803.47
22,40,0,1,0,1,163145.04,married,Maryland,39511.76,58784,64849.28
22,40,0,1,0,1,163145.04,married,Massachusetts,40211.76,58784,64149.28
22,40,0,1,0,1,163145.04,married,Michigan,38988.17,58784,65372.87
22,40,0,1,0,1,163145.04,married,Minnesota,40424.68,58784,63936.36
22,40,0,1,0,1,163145.04,married,Mississippi,38590.49,58784,65770.55
22,40,0,1,0,1,163145.04,married,Missouri,38136.38,58784,66224.66
